Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
45,861.58,1.450,-12.109,6.8634342808693e+01,2.2126,68.1338,0.4035,14.6290,0.5034,0.0000,1.1188,0.1100,0.6743,0.0000,0.0000,2.5884,3.8524,3.0553,0.2224,4.7088,0.0000,0.0000,0.0000,0.0000,-1.1347618440102e+03,-9.2709478567764e+02,1.8301033780319e+02,3.1020202452370e+01,9.4917576317520e+01,5.2966244e-01,5.0891714e-02,1.8717882e-03,3.7072405e-03,5.0164801e+00,2.5636237e-02,2.6584805e-03,9.3867807e-03,2.2716992e+00,9.9443303e-01,2.6736516e-02,3.5748774e-06,5.6052819e-03,3.1471033e-01,6.6092116e-01,4.1629480e-01,4.1629480e-01,4.1629480e-01,2.1992302e-01,5.2609,3.1365600470396e+01,2.6271,-4.9587912307475e+02,-4.1725608102373e+02,6.9287972779141e+01,1.1939385680510e+01,3.7801515649860e+01,-1.6306409670850e+03,-1.3443508667014e+03, 2.5229831058233e+02, 4.2959588132879e+01, 1.3271909196738e+02, 6.0810267712086e-03,-1.0739729239297e-03, 1.4155225958869e-04, 2.4999609414498e-05, 4.5942830735279e-03,-5.6290429293094e-04, 1.4810616018971e-04, 1.8146377148739e-05
46,861.58,1.450,-12.109,6.8634381738619e+01,2.2126,68.1338,0.4035,14.6290,0.5034,0.0000,1.1188,0.1100,0.6743,0.0000,0.0000,2.5884,3.8524,3.0553,0.2224,4.7088,0.0000,0.0000,0.0000,0.0000,-1.1347624876555e+03,-9.2709531153258e+02,1.8301044160804e+02,3.1020220047257e+01,9.4917630155497e+01,5.2966244e-01,5.0891714e-02,1.8717882e-03,3.7072405e-03,5.0164801e+00,2.5636237e-02,2.6584805e-03,9.3867807e-03,2.2716992e+00,9.9443303e-01,2.6736516e-02,3.5748774e-06,5.6052819e-03,3.1471033e-01,6.6092116e-01,4.1629480e-01,4.1629480e-01,4.1629480e-01,2.1992302e-01,5.2609,3.1365618261317e+01,2.6271,-4.9587940434348e+02,-4.1725631769651e+02,6.9288012080129e+01,1.1939392452694e+01,3.7801537091338e+01,-1.6306418919990e+03,-1.3443516292291e+03, 2.5229845368817e+02, 4.2959612499952e+01, 1.3271916724684e+02, 6.0810302204537e-03,-1.0739735331119e-03, 1.4155225958941e-04, 2.4999609414844e-05, 4.5942856794398e-03,-5.6290461221424e-04, 1.4810616018973e-04, 1.8146377148734e-05
47,861.59,1.450,-12.109,6.8637048282955e+01,2.2126,68.1333,0.4035,14.6292,0.5034,0.0000,1.1189,0.1100,0.6743,0.0000,0.0000,2.5885,3.8525,3.0552,0.2224,4.7088,0.0000,0.0000,0.0000,0.0000,-1.1348075618828e+03,-9.2713000895744e+02,1.8301842261539e+02,3.1021421575843e+01,9.4921573817840e+01,5.2965708e-01,5.0890642e-02,1.8719065e-03,3.7073410e-03,5.0163652e+00,2.5637118e-02,2.6583158e-03,9.3872629e-03,2.2716614e+00,9.9442350e-01,2.6737617e-02,3.5752501e-06,5.6053598e-03,3.1468739e-01,6.6092888e-01,4.1629901e-01,4.1629901e-01,4.1629901e-01,2.1991970e-01,5.2608,3.1362951997507e+01,2.6272,-4.9583615504493e+02,-4.1722009322943e+02,6.9281380789769e+01,1.1937987936092e+01,3.7798007896055e+01,-1.6306437169277e+03,-1.3443501021869e+03, 2.5229980340516e+02, 4.2959409511935e+01, 1.3271958171390e+02, 6.0805154178385e-03,-1.0737052368716e-03, 1.4154094497387e-04, 2.4993482197965e-05, 4.5945073201558e-03,-5.6292927700603e-04, 1.4810756847242e-04, 1.8146469388250e-05
48,862.34,1.400,-12.100,6.7840486475127e+01,2.2140,68.3210,0.4072,14.5709,0.5016,0.0000,1.1158,0.1112,0.6732,0.0000,0.0000,2.5670,3.8194,3.0856,0.2250,4.6020,0.0000,0.0000,0.0000,0.0000,-1.1213924301966e+03,-9.1651616958304e+02,1.8042946790709e+02,3.0641451704996e+01,9.3693936158544e+01,5.3258300e-01,5.0781045e-02,1.8689087e-03,3.7273878e-03,5.1134491e+00,2.5921813e-02,2.7472688e-03,9.3985434e-03,2.3107675e+00,1.0085718e+00,2.6623619e-02,3.6133293e-06,5.6315438e-03,3.2251927e-01,6.5978417e-01,4.1964616e-01,4.1964616e-01,4.1964616e-01,2.1510868e-01,5.3230,3.2159429082986e+01,2.5513,-5.0965627578605e+02,-4.2804798815079e+02,7.1870405437623e+01,1.2605247201319e+01,3.9025392491809e+01,-1.6310487059826e+03,-1.3445641577338e+03, 2.5229987334471e+02, 4.3246698906315e+01, 1.3271932865035e+02, 6.5731952761436e-03,-1.3550781963178e-03, 1.5199299466493e-04, 3.1333679346331e-05, 4.4771148334487e-03,-5.5236010373726e-04, 1.4611301306977e-04, 1.8026564441371e-05
49,862.34,1.400,-12.100,6.7840543760914e+01,2.2140,68.3210,0.4072,14.5709,0.5016,0.0000,1.1158,0.1112,0.6732,0.0000,0.0000,2.5670,3.8194,3.0856,0.2250,4.6020,0.0000,0.0000,0.0000,0.0000,-1.1213933771215e+03,-9.1651694350662e+02,1.8042962026513e+02,3.0641477579215e+01,9.3694015275471e+01,5.3258300e-01,5.0781045e-02,1.8689087e-03,3.7273878e-03,5.1134491e+00,2.5921813e-02,2.7472688e-03,9.3985434e-03,2.3107675e+00,1.0085718e+00,2.6623619e-02,3.6133293e-06,5.6315438e-03,3.2251927e-01,6.5978417e-01,4.1964616e-01,4.1964616e-01,4.1964616e-01,2.1510868e-01,5.3230,3.2159456239029e+01,2.5513,-5.0965670614973e+02,-4.2804834960282e+02,7.1870466126416e+01,1.2605257845448e+01,3.9025425445617e+01,-1.6310500832712e+03,-1.3445652931094e+03, 2.5230008639154e+02, 4.3246735424663e+01, 1.3271944072109e+02, 6.5732008266972e-03,-1.3550793405826e-03, 1.5199299466541e-04, 3.1333679346575e-05, 4.4771186140066e-03,-5.5236057016026e-04, 1.4611301306970e-04, 1.8026564441362e-05
50,862.35,1.400,-12.100,6.7843139759919e+01,2.2140,68.3206,0.4072,14.5711,0.5016,0.0000,1.1158,0.1112,0.6732,0.0000,0.0000,2.5671,3.8195,3.0855,0.2250,4.6021,0.0000,0.0000,0.0000,0.0000,-1.1214372507700e+03,-9.1655071966055e+02,1.8043737678705e+02,3.0642646276670e+01,9.3697849436003e+01,5.3257768e-01,5.0779990e-02,1.8690258e-03,3.7274874e-03,5.1133362e+00,2.5922699e-02,2.7471016e-03,9.3990214e-03,2.3107301e+00,1.0085626e+00,2.6624688e-02,3.6137066e-06,5.6316239e-03,3.2249615e-01,6.5979191e-01,4.1965048e-01,4.1965048e-01,4.1965048e-01,2.1510543e-01,5.3229,3.2156860559650e+01,2.5513,-5.0961464146624e+02,-4.2801307092884e+02,7.1864037375905e+01,1.2603888532063e+01,3.9021998013111e+01,-1.6310518922363e+03,-1.3445637905894e+03, 2.5230141416295e+02, 4.3246534808733e+01, 1.3271984744911e+02, 6.5726840486468e-03,-1.3548029954356e-03, 1.5198175016139e-04, 3.1327434704943e-05, 4.4773316382349e-03,-5.5238438069166e-04, 1.4611439226918e-04, 1.8026653954891e-05
51,863.11,1.350,-12.090,6.7029585630175e+01,2.2155,68.5129,0.4111,14.5107,0.4996,0.0000,1.1125,0.1126,0.6719,0.0000,0.0000,2.5457,3.7841,3.1171,0.2277,4.4941,0.0000,0.0000,0.0000,0.0000,-1.1077389301603e+03,-9.0570789026001e+02,1.7780360618898e+02,3.0254371733462e+01,9.2446537629409e+01,5.3562894e-01,5.0680544e-02,1.8654643e-03,3.7483076e-03,5.2130550e+00,2.6215366e-02,2.8412438e-03,9.4069227e-03,2.3510520e+00,1.0230477e+00,2.6510348e-02,3.6499188e-06,5.6576687e-03,3.3070677e-01,6.5855625e-01,4.2301998e-01,4.2301998e-01,4.2301998e-01,2.1017596e-01,5.3870,3.2970299630101e+01,2.4778,-5.2371988959781e+02,-4.3907095699709e+02,7.4497886482614e+01,1.3306499011034e+01,4.0264060123542e+01,-1.6314588197581e+03,-1.3447788472571e+03, 2.5230149267159e+02, 4.3560870744496e+01, 1.3271059775295e+02, 7.1071849558250e-03,-1.6855330206565e-03, 1.6315525457496e-04, 3.8693740318987e-05, 4.3585457483679e-03,-5.4156830674774e-04, 1.4406333692090e-04, 1.7900497538633e-05
52,863.11,1.350,-12.090,6.7029662539709e+01,2.2155,68.5129,0.4111,14.5107,0.4996,0.0000,1.1125,0.1126,0.6719,0.0000,0.0000,2.5457,3.7841,3.1171,0.2277,4.4941,0.0000,0.0000,0.0000,0.0000,-1.1077402011764e+03,-9.0570892946632e+02,1.7780381020029e+02,3.0254406447233e+01,9.2446643702278e+01,5.3562894e-01,5.0680544e-02,1.8654643e-03,3.7483076e-03,5.2130550e+00,2.6215366e-02,2.8412438e-03,9.4069227e-03,2.3510520e+00,1.0230477e+00,2.6510348e-02,3.6499188e-06,5.6576687e-03,3.3070677e-01,6.5855625e-01,4.2301998e-01,4.2301998e-01,4.2301998e-01,2.1017596e-01,5.3870,3.2970337460223e+01,2.4778,-5.2372049051419e+02,-4.3907146078726e+02,7.4497971961512e+01,1.3306514278921e+01,4.0264106322536e+01,-1.6314606916906e+03,-1.3447803902536e+03, 2.5230178216180e+02, 4.3560920726154e+01, 1.3271075002481e+02, 7.1071931106097e-03,-1.6855349546409e-03, 1.6315525457529e-04, 3.8693740319151e-05, 4.3585507493524e-03,-5.4156892814169e-04, 1.4406333692099e-04, 1.7900497538639e-05
53,863.12,1.350,-12.090,6.7032176163494e+01,2.2155,68.5125,0.4111,14.5110,0.4996,0.0000,1.1125,0.1126,0.6719,0.0000,0.0000,2.5458,3.7842,3.1170,0.2277,4.4941,0.0000,0.0000,0.0000,0.0000,-1.1077826751666e+03,-9.0574162965176e+02,1.7781130778694e+02,3.0255536981504e+01,9.2450351151133e+01,5.3562370e-01,5.0679511e-02,1.8655797e-03,3.7484061e-03,5.2129445e+00,2.6216253e-02,2.8410747e-03,9.4073945e-03,2.3510151e+00,1.0230389e+00,2.6511379e-02,3.6502988e-06,5.6577508e-03,3.3068356e-01,6.5856397e-01,4.2302438e-01,4.2302438e-01,4.2302438e-01,2.1017280e-01,5.3869,3.2967824194491e+01,2.4778,-5.2367980250097e+02,-4.3903728888416e+02,7.4491774689764e+01,1.3305186602987e+01,4.0260796058487e+01,-1.6314624776676e+03,-1.3447789185359e+03, 2.5230308247670e+02, 4.3560723584491e+01, 1.3271114720962e+02, 7.1066769883361e-03,-1.6852515571621e-03, 1.6314414462266e-04, 3.8687409631599e-05, 4.3587542679103e-03,-5.4159177715180e-04, 1.4406468047733e-04, 1.7900583866116e-05
54,863.88,1.300,-12.081,6.6200939775361e+01,2.2171,68.7098,0.4152,14.4484,0.4975,0.0000,1.1089,0.1140,0.6702,0.0000,0.0000,2.5245,3.7464,3.1498,0.2306,4.3847,0.0000,0.0000,0.0000,0.0000,-1.0937895785556e+03,-8.9466067850676e+02,1.7513082342606e+02,2.9858639668542e+01,9.1174420871768e+01,5.3880981e-01,5.0590973e-02,1.8614046e-03,3.7700336e-03,5.3154272e+00,2.6517218e-02,2.9408762e-03,9.4115991e-03,2.3926321e+00,1.0378781e+00,2.6396804e-02,3.6843237e-06,5.6835807e-03,3.3930505e-01,6.5723149e-01,4.2641543e-01,4.2641543e-01,4.2641543e-01,2.0511845e-01,5.4532,3.3798912327829e+01,2.4061,-5.3808162448822e+02,-4.5033439559155e+02,7.7172346385993e+01,1.4047275687010e+01,4.1517653432018e+01,-1.6318712030438e+03,-1.3449950740983e+03, 2.5230316981206e+02, 4.3905915355551e+01, 1.3269207430379e+02, 7.6862915440085e-03,-2.0743490436698e-03, 1.7506277871136e-04, 4.7245320519381e-05, 4.2385450551932e-03,-5.3052436293971e-04, 1.4195372268278e-04, 1.7767867820806e-05
55,863.88,1.300,-12.081,6.6201037684206e+01,2.2171,68.7098,0.4152,14.4484,0.4975,0.0000,1.1089,0.1140,0.6702,0.0000,0.0000,2.5245,3.7464,3.1498,0.2306,4.3847,0.0000,0.0000,0.0000,0.0000,-1.0937911962326e+03,-8.9466200167913e+02,1.7513108243837e+02,2.9858683828440e+01,9.1174555715497e+01,5.3880981e-01,5.0590973e-02,1.8614046e-03,3.7700336e-03,5.3154272e+00,2.6517218e-02,2.9408762e-03,9.4115991e-03,2.3926321e+00,1.0378781e+00,2.6396804e-02,3.6843237e-06,5.6835807e-03,3.3930505e-01,6.5723149e-01,4.2641543e-01,4.2641543e-01,4.2641543e-01,2.0511845e-01,5.4532,3.3798962315738e+01,2.4061,-5.3808242029943e+02,-4.5033506162633e+02,7.7172460522371e+01,1.4047296462660e+01,4.1517714835784e+01,-1.6318736165320e+03,-1.3449970633055e+03, 2.5230354296074e+02, 4.3905980291100e+01, 1.3269227055128e+02, 7.6863029118542e-03,-2.0743521116023e-03, 1.7506277871245e-04, 4.7245320520103e-05, 4.2385513238518e-03,-5.3052514756723e-04, 1.4195372268267e-04, 1.7767867820815e-05
56,863.89,1.300,-12.080,6.6203456259279e+01,2.2171,68.7094,0.4152,14.4486,0.4975,0.0000,1.1089,0.1140,0.6702,0.0000,0.0000,2.5246,3.7465,3.1497,0.2306,4.3848,0.0000,0.0000,0.0000,0.0000,-1.0938320573486e+03,-8.9469346029876e+02,1.7513828432657e+02,2.9859770506777e+01,9.1178118076783e+01,5.3880467e-01,5.0589965e-02,1.8615177e-03,3.7701305e-03,5.3153197e+00,2.6518104e-02,2.9407060e-03,9.4120622e-03,2.3925960e+00,1.0378698e+00,2.6397794e-02,3.6847044e-06,5.6836643e-03,3.3928187e-01,6.5723913e-01,4.2641990e-01,4.2641990e-01,4.2641990e-01,2.0511539e-01,5.4531,3.3796544135663e+01,2.4061,-5.3804331407539e+02,-4.5030216909618e+02,7.7166525345461e+01,1.4046017358889e+01,4.1514538127660e+01,-1.6318753714240e+03,-1.3449956293949e+03, 2.5230480967203e+02, 4.3905787865666e+01, 1.3269265620444e+02, 7.6857905011722e-03,-2.0740629924500e-03, 1.7505187527183e-04, 4.7238942592167e-05, 4.2387444238070e-03,-5.3054692371396e-04, 1.4195502349373e-04, 1.7767950480180e-05
57,864.65,1.250,-12.071,6.5353899597951e+01,2.2188,68.9121,0.4195,14.3836,0.4952,0.0000,1.1049,0.1155,0.6682,0.0000,0.0000,2.5035,3.7060,3.1839,0.2336,4.2740,0.0000,0.0000,0.0000,0.0000,-1.0795334715260e+03,-8.8336597276190e+02,1.7240935412893e+02,2.9453959074267e+01,8.9876708765545e+01,5.4213592e-01,5.0513179e-02,1.8566752e-03,3.7925987e-03,5.4207027e+00,2.6827684e-02,3.0466873e-03,9.4122268e-03,2.4355938e+00,1.0530816e+00,2.6283113e-02,3.7161843e-06,5.7091906e-03,3.4834959e-01,6.5580382e-01,4.2983153e-01,4.2983153e-01,4.2983153e-01,1.9992945e-01,5.5218,3.4645916174842e+01,2.3358,-5.5275224617483e+02,-4.6184702443910e+02,7.9895551837815e+01,1.4832297248294e+01,4.2786205292578e+01,-1.6322857177009e+03,-1.3452129972010e+03, 2.5230490596674e+02, 4.4286256322560e+01, 1.3266291405812e+02, 8.3141177551093e-03,-2.5324038094445e-03, 1.8773584505661e-04, 5.7182611937203e-05, 4.1170922065758e-03,-5.1922475190349e-04, 1.3978060457661e-04, 1.7628351780971e-05
58,864.65,1.250,-12.071,6.5354019997751e+01,2.2188,68.9121,0.4195,14.3836,0.4952,0.0000,1.1049,0.1155,0.6682,0.0000,0.0000,2.5035,3.7060,3.1839,0.2336,4.2740,0.0000,0.0000,0.0000,0.0000,-1.0795354603225e+03,-8.8336760016411e+02,1.7240967175421e+02,2.9454013336529e+01,8.9876874343081e+01,5.4213592e-01,5.0513179e-02,1.8566752e-03,3.7925987e-03,5.4207027e+00,2.6827684e-02,3.0466873e-03,9.4122268e-03,2.4355938e+00,1.0530816e+00,2.6283113e-02,3.7161843e-06,5.7091906e-03,3.4834959e-01,6.5580382e-01,4.2983153e-01,4.2983153e-01,4.2983153e-01,1.9992945e-01,5.5218,3.4645980002187e+01,2.3358,-5.5275326449735e+02,-4.6184787528903e+02,7.9895699027538e+01,1.4832324573507e+01,4.2786284116605e+01,-1.6322887248199e+03,-1.3452154754531e+03, 2.5230537078175e+02, 4.4286337910036e+01, 1.3266315845969e+02, 8.3141330720351e-03,-2.5324084748489e-03, 1.8773584505733e-04, 5.7182611937641e-05, 4.1170997913857e-03,-5.1922570845744e-04, 1.3978060457654e-04, 1.7628351780960e-05
59,864.66,1.250,-12.071,6.5356329995446e+01,2.2188,68.9116,0.4195,14.3838,0.4952,0.0000,1.1050,0.1155,0.6682,0.0000,0.0000,2.5036,3.7061,3.1838,0.2336,4.2740,0.0000,0.0000,0.0000,0.0000,-1.0795744810141e+03,-8.8339764061217e+02,1.7241653884595e+02,2.9455050104194e+01,8.9880272066295e+01,5.4213090e-01,5.0512201e-02,1.8567853e-03,3.7926937e-03,5.4205988e+00,2.6828562e-02,3.0465171e-03,9.4126784e-03,2.4355586e+00,1.0530738e+00,2.6284057e-02,3.7165631e-06,5.7092753e-03,3.4832656e-01,6.5581134e-01,4.2983603e-01,4.2983603e-01,4.2983603e-01,1.9992652e-01,5.5217,3.4643670433958e+01,2.3359,-5.5271595827563e+02,-4.6181644655127e+02,7.9890058185201e+01,1.4831101485409e+01,4.2783258327547e+01,-1.6322904392898e+03,-1.3452140871634e+03, 2.5230659703115e+02, 4.4286151589603e+01, 1.3266353039384e+02, 8.3136279010118e-03,-2.5321153669803e-03, 1.8772522792348e-04, 5.7176234016568e-05, 4.1172815417341e-03,-5.1924629687020e-04, 1.3978185496781e-04, 1.7628430270308e-05
60,865.42,1.200,-12.061,6.4487879716904e+01,2.2207,69.1200,0.4242,14.3163,0.4927,0.0000,1.1006,0.1170,0.6659,0.0000,0.0000,2.4827,3.6628,3.2194,0.2367,4.1617,0.0000,0.0000,0.0000,0.0000,-1.0649607777421e+03,-8.7181609263168e+02,1.6963763092656e+02,2.9040065953992e+01,8.8552625241356e+01,5.4561838e-01,5.0448111e-02,1.8512179e-03,3.8160347e-03,5.5290266e+00,2.7147061e-02,3.1592549e-03,9.4084320e-03,2.4800305e+00,1.0686778e+00,2.6169432e-02,3.7451001e-06,5.7343941e-03,3.5787949e-01,6.5426709e-01,4.3326717e-01,4.3326717e-01,4.3326717e-01,1.9460200e-01,5.5929,3.5511896202561e+01,2.2667,-5.6774141003537e+02,-4.7361670631497e+02,8.2669071332035e+01,1.5666982482015e+01,4.4069643551434e+01,-1.6327021877774e+03,-1.3454327989466e+03, 2.5230670225859e+02, 4.4707048436007e+01, 1.3262226879279e+02, 8.9946570129125e-03,-3.0729132458432e-03, 2.0119102753534e-04, 6.8734424511199e-05, 3.9941780092334e-03,-5.0766711866294e-04, 1.3754025268267e-04, 1.7481610388462e-05
61,865.42,1.200,-12.061,6.4488024221846e+01,2.2207,69.1200,0.4242,14.3163,0.4927,0.0000,1.1006,0.1170,0.6659,0.0000,0.0000,2.4827,3.6628,3.2194,0.2367,4.1617,0.0000,0.0000,0.0000,0.0000,-1.0649631641144e+03,-8.7181804620393e+02,1.6963801105187e+02,2.9040131027197e+01,8.8552823670762e+01,5.4561838e-01,5.0448111e-02,1.8512179e-03,3.8160347e-03,5.5290266e+00,2.7147061e-02,3.1592549e-03,9.4084320e-03,2.4800305e+00,1.0686778e+00,2.6169432e-02,3.7451001e-06,5.7343941e-03,3.5787949e-01,6.5426709e-01,4.3326717e-01,4.3326717e-01,4.3326717e-01,1.9460200e-01,5.5929,3.5511975778093e+01,2.2667,-5.6774268223811e+02,-4.7361776760175e+02,8.2669256578043e+01,1.5667017588821e+01,4.4069742303299e+01,-1.6327058463525e+03,-1.3454358138057e+03, 2.5230726762992e+02, 4.4707148616019e+01, 1.3262256597406e+02, 8.9946771682681e-03,-3.0729201316823e-03, 2.0119102753615e-04, 6.8734424511727e-05, 3.9941869594180e-03,-5.0766825624729e-04, 1.3754025268265e-04, 1.7481610388460e-05
62,865.43,1.200,-12.061,6.4490211282251e+01,2.2207,69.1196,0.4242,14.3165,0.4927,0.0000,1.1007,0.1170,0.6659,0.0000,0.0000,2.4828,3.6629,3.2194,0.2367,4.1617,0.0000,0.0000,0.0000,0.0000,-1.0650001028926e+03,-8.7184648122799e+02,1.6964450199599e+02,2.9041111482604e+01,8.8556036074476e+01,5.4561353e-01,5.0447170e-02,1.8513244e-03,3.8161271e-03,5.5289270e+00,2.7147927e-02,3.1590858e-03,9.4088691e-03,2.4799965e+00,1.0686705e+00,2.6170324e-02,3.7454740e-06,5.7344794e-03,3.5785678e-01,6.5427443e-01,4.3327166e-01,4.3327166e-01,4.3327166e-01,1.9459921e-01,5.5928,3.5509789177914e+01,2.2667,-5.6770740675267e+02,-4.7358799861180e+02,8.2663943780139e+01,1.5665858455490e+01,4.4066885716756e+01,-1.6327075096453e+03,-1.3454344798398e+03, 2.5230844577613e+02, 4.4706969938094e+01, 1.3262292179123e+02, 8.9941832817907e-03,-3.0726252466017e-03, 2.0118078443350e-04, 6.8728103265696e-05, 3.9943564200922e-03,-5.0768753946689e-04, 1.3754144439288e-04, 1.7481684190049e-05
63,866.19,1.150,-12.052,6.3602371530108e+01,2.2226,69.3340,0.4290,14.2464,0.4900,0.0000,1.0960,0.1187,0.6631,0.0000,0.0000,2.4620,3.6166,3.2564,0.2400,4.0478,0.0000,0.0000,0.0000,0.0000,-1.0500629504081e+03,-8.6000441401847e+02,1.6681431830619e+02,2.8616734746335e+01,8.7201513513607e+01,5.4926924e-01,5.0396833e-02,1.8449707e-03,3.8403708e-03,5.6405544e+00,2.7475629e-02,3.2792199e-03,9.3998114e-03,2.5260441e+00,1.0846882e+00,2.6055943e-02,3.7706273e-06,5.7590704e-03,3.6793798e-01,6.5261509e-01,4.3672115e-01,4.3672115e-01,4.3672115e-01,1.8912885e-01,5.6667,3.6397360623691e+01,2.1982,-5.8305744349095e+02,-4.8565027511664e+02,8.5494241401415e+01,1.6557592438151e+01,4.5367790478322e+01,-1.6331203938991e+03,-1.3456546891351e+03, 2.5230855970761e+02, 4.5174327184486e+01, 1.3256930399193e+02, 9.7324107926158e-03,-3.7120549806785e-03, 2.1544118970206e-04, 8.2171782338206e-05, 3.8698056358370e-03,-4.9585041094041e-04, 1.3522876282496e-04, 1.7327288222634e-05
64,866.19,1.150,-12.052,6.3602541887107e+01,2.2226,69.3340,0.4290,14.2464,0.4900,0.0000,1.0960,0.1187,0.6631,0.0000,0.0000,2.4620,3.6166,3.2564,0.2400,4.0478,0.0000,0.0000,0.0000,0.0000,-1.0500657629696e+03,-8.6000671751391e+02,1.6681476511327e+02,2.8616811395384e+01,8.7201747080199e+01,5.4926924e-01,5.0396833e-02,1.8449707e-03,3.8403708e-03,5.6405544e+00,2.7475629e-02,3.2792199e-03,9.3998114e-03,2.5260441e+00,1.0846882e+00,2.6055943e-02,3.7706273e-06,5.7590704e-03,3.6793798e-01,6.5261509e-01,4.3672115e-01,4.3672115e-01,4.3672115e-01,1.8912885e-01,5.6667,3.6397458112836e+01,2.1982,-5.8305900519131e+02,-4.8565157591512e+02,8.5494470394922e+01,1.6557636787107e+01,4.5367911994461e+01,-1.6331247681609e+03,-1.3456582934290e+03, 2.5230923550819e+02, 4.5174448182491e+01, 1.3256965907466e+02, 9.7324368605489e-03,-3.7120649232831e-03, 2.1544118970159e-04, 8.2171782337828e-05, 3.8698160009993e-03,-4.9585173906106e-04, 1.3522876282518e-04, 1.7327288222651e-05
65,866.20,1.150,-12.052,6.3604590882855e+01,2.2226,69.3336,0.4290,14.2466,0.4901,0.0000,1.0960,0.1187,0.6631,0.0000,0.0000,2.4621,3.6167,3.2564,0.2400,4.0478,0.0000,0.0000,0.0000,0.0000,-1.0501003654699e+03,-8.6003335010630e+02,1.6682083650111e+02,2.8617728823567e+01,8.7204752453872e+01,5.4926460e-01,5.0395933e-02,1.8450726e-03,3.8404600e-03,5.6404597e+00,2.7476476e-02,3.2790534e-03,9.4002305e-03,2.5260115e+00,1.0846814e+00,2.6056778e-02,3.7709929e-06,5.7591554e-03,3.6791578e-01,6.5262217e-01,4.3672558e-01,4.3672558e-01,4.3672558e-01,1.8912621e-01,5.6666,3.6395409602857e+01,2.1982,-5.8302600244637e+02,-4.8562367334834e+02,8.5489520557809e+01,1.6556550004886e+01,4.5365243704330e+01,-1.6331263679163e+03,-1.3456570234546e+03, 2.5231035705892e+02, 4.5174278828452e+01, 1.3256999615820e+02, 9.7319588599263e-03,-3.7117710351525e-03, 2.1543141611365e-04, 8.2165584740108e-05, 3.8699722352569e-03,-4.9586959838551e-04, 1.3522988700871e-04, 1.7327356808873e-05
66,866.96,1.100,-12.042,6.2696955527452e+01,2.2246,69.5545,0.4342,14.1736,0.4872,0.0000,1.0908,0.1204,0.6599,0.0000,0.0000,2.4416,3.5672,3.2950,0.2435,3.9321,0.0000,0.0000,0.0000,0.0000,-1.0348329294367e+03,-8.4792553731749e+02,1.6393834373162e+02,2.8183783999872e+01,8.5822853277420e+01,5.5310153e-01,5.0360535e-02,1.8378674e-03,3.8656326e-03,5.7554535e+00,2.7813636e-02,3.4072949e-03,9.3859304e-03,2.5737464e+00,1.1011358e+00,2.5942858e-02,3.7922772e-06,5.7830800e-03,3.7857300e-01,6.5084168e-01,4.4019224e-01,4.4019224e-01,4.4019224e-01,1.8350247e-01,5.7435,3.7302728513701e+01,2.1302,-5.9870713758518e+02,-4.9795337246040e+02,8.8372135483802e+01,1.7511414292694e+01,4.6680365029309e+01,-1.6335400670219e+03,-1.3458789097779e+03, 2.5231047921542e+02, 4.5695198292566e+01, 1.3250321830673e+02, 1.0532550292337e-02,-4.4698006864886e-03, 2.3049577824132e-04, 9.7817732573793e-05, 3.7439914286063e-03,-4.8377499777407e-04, 1.3284204238236e-04, 1.7165012255851e-05
