Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
104,881.20,0.500,-11.836,5.2748702060791e+01,2.2611,72.5358,0.5310,13.1659,0.4530,0.0000,1.0423,0.1464,0.6054,0.0000,0.0000,2.2588,2.7610,3.8336,0.2961,2.3708,0.0000,0.0000,0.0000,0.0000,-8.6729807402316e+02,-7.1485284872681e+02,1.3206125645588e+02,2.3328576737023e+01,7.0601208527293e+01,6.1561620e-01,5.0917636e-02,1.7517492e-03,4.3493744e-03,7.4060894e+00,3.3795112e-02,5.7597343e-03,8.9981812e-03,3.3080233e+00,1.3425135e+00,2.5310936e-02,3.9319492e-06,6.0674375e-03,5.4980924e-01,6.2501575e-01,4.8888052e-01,4.8888052e-01,4.8888052e-01,9.9183525e-02,6.9152,4.7251297737723e+01,2.7323,-7.5631780634648e+02,-6.3676046311174e+02,1.0357092480537e+02,1.7293467931476e+01,5.6517808099623e+01,-1.6236158803696e+03,-1.3516133118386e+03, 2.3563218126125e+02, 4.0622044668498e+01, 1.2711901662692e+02, 2.7685537667023e-03,-3.6405374538490e-04, 6.8153973767088e-05, 8.9619749167184e-06, 2.2668554744532e-03,-3.3705999420487e-04, 9.7170757565147e-05, 1.4448373683678e-05
105,882.53,0.450,-11.817,5.1676640686874e+01,2.2656,72.8472,0.5438,13.0561,0.4485,0.0000,1.0353,0.1494,0.5966,0.0000,0.0000,2.2466,2.6647,3.8905,0.3022,2.2190,0.0000,0.0000,0.0000,0.0000,-8.4929713985602e+02,-7.0048539859476e+02,1.2876522684974e+02,2.2809215935771e+01,6.9001584095352e+01,6.2321725e-01,5.1166363e-02,1.7382540e-03,4.4037384e-03,7.5829256e+00,3.4462894e-02,6.0800358e-03,8.9102898e-03,3.3924952e+00,1.3687325e+00,2.5296121e-02,3.8978969e-06,6.0815922e-03,5.7144714e-01,6.2214243e-01,4.9360845e-01,4.9360845e-01,4.9360845e-01,9.0613486e-02,7.0531,4.8321847350333e+01,2.5656,-7.7481316769255e+02,-6.5130855890388e+02,1.0686723260459e+02,1.8834761828759e+01,5.7994007071481e+01,-1.6241103075486e+03,-1.3517939574986e+03, 2.3563245945433e+02, 4.1643977764530e+01, 1.2699559116683e+02, 3.9825436930114e-03,-3.0588313338662e-03, 9.5633124086516e-05, 7.3451949070810e-05, 2.1283703786741e-03,-3.2230296070521e-04, 9.3311860638588e-05, 1.4130383157965e-05
106,882.53,0.450,-11.817,5.1731157961230e+01,2.2656,72.8472,0.5438,13.0561,0.4485,0.0000,1.0353,0.1494,0.5966,0.0000,0.0000,2.2466,2.6647,3.8905,0.3022,2.2190,0.0000,0.0000,0.0000,0.0000,-8.5019312234573e+02,-7.0122438925181e+02,1.2890107022321e+02,2.2833278960508e+01,6.9074378654770e+01,6.2321725e-01,5.1166363e-02,1.7382540e-03,4.4037384e-03,7.5829256e+00,3.4462894e-02,6.0800358e-03,8.9102898e-03,3.3924952e+00,1.3687325e+00,2.5296121e-02,3.8978969e-06,6.0815922e-03,5.7144714e-01,6.2214243e-01,4.9360845e-01,4.9360845e-01,4.9360845e-01,9.0613486e-02,7.0531,4.8268842038726e+01,2.7297,-7.7316611325338e+02,-6.5077038477145e+02,1.0590773019546e+02,1.7683124985231e+01,5.7758770447417e+01,-1.6233592355991e+03,-1.3519947740233e+03, 2.3480880041867e+02, 4.0516403945738e+01, 1.2683314910219e+02, 2.6443235508130e-03,-3.5031426284652e-04, 6.5265504667057e-05, 8.6462328521476e-06, 2.1306157442877e-03,-3.2264298046496e-04, 9.3311860638711e-05, 1.4130383157977e-05
107,882.53,0.450,-11.817,5.1730440897658e+01,2.2656,72.8474,0.5438,13.0560,0.4485,0.0000,1.0352,0.1494,0.5966,0.0000,0.0000,2.2466,2.6646,3.8906,0.3022,2.2190,0.0000,0.0000,0.0000,0.0000,-8.5018100420543e+02,-7.0121536827353e+02,1.2889900989103e+02,2.2832984189301e+01,6.9073360543234e+01,6.2321876e-01,5.1166951e-02,1.7381835e-03,4.4036361e-03,7.5829618e+00,3.4461781e-02,6.0801443e-03,8.9100165e-03,3.3925053e+00,1.3687305e+00,2.5295666e-02,3.8975701e-06,6.0814859e-03,5.7146507e-01,6.2213836e-01,4.9360329e-01,4.9360329e-01,4.9360329e-01,9.0616697e-02,7.0532,4.8269558776129e+01,2.7297,-7.7317692165460e+02,-6.5078027584802e+02,1.0590903304480e+02,1.7683386993227e+01,5.7759596189410e+01,-1.6233579258600e+03,-1.3519956441216e+03, 2.3480804293583e+02, 4.0516371182527e+01, 1.2683295673264e+02, 2.6443121582295e-03,-3.5031207282959e-04, 6.5265276258745e-05, 8.6461857912059e-06, 2.1305967779288e-03,-3.2264035299588e-04, 9.3312234627971e-05, 1.4130450506205e-05
108,883.90,0.400,-11.796,5.0637454484484e+01,2.2704,73.1723,0.5578,12.9410,0.4438,0.0000,1.0276,0.1526,0.5869,0.0000,0.0000,2.2350,2.5627,3.9496,0.3087,2.0619,0.0000,0.0000,0.0000,0.0000,-8.3182795006089e+02,-6.8656636961153e+02,1.2554520424833e+02,2.2303058100598e+01,6.7445322267024e+01,6.3139704e-01,5.1468606e-02,1.7235651e-03,4.4609732e-03,7.7696188e+00,3.5170211e-02,6.4328458e-03,8.8099386e-03,3.4829816e+00,1.3965546e+00,2.5290386e-02,3.8531787e-06,6.0931971e-03,5.9496008e-01,6.1917785e-01,4.9855285e-01,4.9855285e-01,4.9855285e-01,8.1765296e-02,7.2013,4.9360839648814e+01,2.5462,-7.9202903342222e+02,-6.6560660003030e+02,1.0926309745950e+02,1.9386301955313e+01,5.9255993178005e+01,-1.6238569834831e+03,-1.3521729696418e+03, 2.3480830170783e+02, 4.1689360055911e+01, 1.2670131544503e+02, 3.9895587447223e-03,-3.7741839215587e-03, 9.5697289173348e-05, 9.0531107133739e-05, 1.9905243790503e-03,-3.0759609756534e-04, 8.9248943802773e-05, 1.3791655663449e-05
109,883.90,0.400,-11.796,5.0690932900239e+01,2.2704,73.1723,0.5578,12.9410,0.4438,0.0000,1.0276,0.1526,0.5869,0.0000,0.0000,2.2350,2.5627,3.9496,0.3087,2.0619,0.0000,0.0000,0.0000,0.0000,-8.3270644684555e+02,-6.8729145506712e+02,1.2567779303459e+02,2.2326612448380e+01,6.7516551538357e+01,6.3139704e-01,5.1468606e-02,1.7235651e-03,4.4609732e-03,7.7696188e+00,3.5170211e-02,6.4328458e-03,8.8099386e-03,3.4829816e+00,1.3965546e+00,2.5290386e-02,3.8531787e-06,6.0931971e-03,5.9496008e-01,6.1917785e-01,4.9855285e-01,4.9855285e-01,4.9855285e-01,8.1765296e-02,7.2013,4.9309067099713e+01,2.7270,-7.9039526153419e+02,-6.6508751871117e+02,1.0829970400947e+02,1.8081549740451e+01,5.9027759418782e+01,-1.6231017083797e+03,-1.3523789737783e+03, 2.3397749704406e+02, 4.0408162188831e+01, 1.2654431095714e+02, 2.5186449398108e-03,-3.3628536930576e-04, 6.2330103706300e-05, 8.3222139065438e-06, 1.9926265797136e-03,-3.0792095101943e-04, 8.9248943802859e-05, 1.3791655663454e-05
110,883.89,0.400,-11.797,5.0690025724390e+01,2.2704,73.1726,0.5578,12.9409,0.4438,0.0000,1.0276,0.1526,0.5869,0.0000,0.0000,2.2349,2.5626,3.9496,0.3087,2.0620,0.0000,0.0000,0.0000,0.0000,-8.3269111044837e+02,-6.8728005241515e+02,1.2567518207784e+02,2.2326239812905e+01,6.7515263906772e+01,6.3139908e-01,5.1469383e-02,1.7234738e-03,4.4608369e-03,7.7696722e+00,3.5168726e-02,6.4329987e-03,8.8095835e-03,3.4829976e+00,1.3965527e+00,2.5289801e-02,3.8527536e-06,6.0930557e-03,5.9498471e-01,6.1917260e-01,4.9854624e-01,4.9854624e-01,4.9854624e-01,8.1769123e-02,7.2014,4.9309973780496e+01,2.7270,-7.9040889055164e+02,-6.6510004837414e+02,1.0830133395372e+02,1.8081880973279e+01,5.9028801732180e+01,-1.6231000010000e+03,-1.3523801007893e+03, 2.3397651603156e+02, 4.0408120786184e+01, 1.2654406563895e+02, 2.5186307804252e-03,-3.3628265570930e-04, 6.2329817161068e-05, 8.3221552788537e-06, 1.9926028630518e-03,-3.0791768379936e-04, 8.9249371132347e-05, 1.3791739512776e-05
111,885.30,0.350,-11.776,4.9572978138981e+01,2.2756,73.5130,0.5733,12.8199,0.4387,0.0000,1.0193,0.1561,0.5762,0.0000,0.0000,2.2238,2.4545,4.0108,0.3157,1.8987,0.0000,0.0000,0.0000,0.0000,-8.1393232216229e+02,-6.7230766721769e+02,1.2225349916840e+02,2.1784161809414e+01,6.5854261940674e+01,6.4024829e-01,5.1834624e-02,1.7076231e-03,4.5213871e-03,7.9680389e+00,3.5923503e-02,6.8240416e-03,8.6956263e-03,3.5806171e+00,1.4263026e+00,2.5294667e-02,3.7967023e-06,6.1019417e-03,6.2067702e-01,6.1613058e-01,5.0377347e-01,5.0377347e-01,5.0377347e-01,7.2628065e-02,7.3617,5.0425088237008e+01,2.5218,-8.0967186549557e+02,-6.8024596984918e+02,1.1172326338211e+02,1.9995472245537e+01,6.0549619280570e+01,-1.6236041876579e+03,-1.3525536370669e+03, 2.3397676255052e+02, 4.1779634054951e+01, 1.2640388122124e+02, 4.0361853361692e-03,-4.8344494343940e-03, 9.6606526779544e-05, 1.1571306316459e-04, 1.8505701377620e-03,-2.9254162589955e-04, 8.4950256702661e-05, 1.3429097178902e-05
112,885.30,0.350,-11.776,4.9625531400590e+01,2.2756,73.5130,0.5733,12.8199,0.4387,0.0000,1.0193,0.1561,0.5762,0.0000,0.0000,2.2238,2.4545,4.0108,0.3157,1.8987,0.0000,0.0000,0.0000,0.0000,-8.1479518737361e+02,-6.7302039342543e+02,1.2238310243950e+02,2.1807255615707e+01,6.5924075302428e+01,6.4024829e-01,5.1834624e-02,1.7076231e-03,4.5213871e-03,7.9680389e+00,3.5923503e-02,6.8240416e-03,8.6956263e-03,3.5806171e+00,1.4263026e+00,2.5294667e-02,3.7967023e-06,6.1019417e-03,6.2067702e-01,6.1613058e-01,5.0377347e-01,5.0377347e-01,5.0377347e-01,7.2628065e-02,7.3617,5.0374468599360e+01,2.7245,-8.0804721499904e+02,-6.7974535995943e+02,1.1075296695003e+02,1.8489691683230e+01,6.0327848918399e+01,-1.6228424023727e+03,-1.3527657533849e+03, 2.3313606938953e+02, 4.0296947298937e+01, 1.2625192422083e+02, 2.3911932354084e-03,-3.2192646380145e-04, 5.9339314655020e-05, 7.9888548731319e-06, 1.8525319625366e-03,-2.9285175486860e-04, 8.4950256702740e-05, 1.3429097178907e-05
113,885.29,0.350,-11.776,4.9624423858017e+01,2.2756,73.5133,0.5733,12.8198,0.4386,0.0000,1.0192,0.1561,0.5762,0.0000,0.0000,2.2238,2.4544,4.0109,0.3157,1.8988,0.0000,0.0000,0.0000,0.0000,-8.1477645606345e+02,-6.7300648643264e+02,1.2237990863051e+02,2.1806801084994e+01,6.5922503713199e+01,6.4025099e-01,5.1835624e-02,1.7075087e-03,4.5212112e-03,7.9681150e+00,3.5921586e-02,6.8242507e-03,8.6951803e-03,3.5806412e+00,1.4263011e+00,2.5293939e-02,3.7961689e-06,6.1017600e-03,6.2070984e-01,6.1612406e-01,5.0376529e-01,5.0376529e-01,5.0376529e-01,7.2632407e-02,7.3618,5.0375575423126e+01,2.7245,-8.0806379251125e+02,-6.7976067892195e+02,1.1075493180225e+02,1.8490095718614e+01,6.0329118200981e+01,-1.6228402485747e+03,-1.3527671653546e+03, 2.3313484043277e+02, 4.0296896803607e+01, 1.2625162191418e+02, 2.3911762662930e-03,-3.2192322617205e-04, 5.9338967909780e-05, 7.9887845394396e-06, 1.8525033624546e-03,-2.9284784130312e-04, 8.4950715844766e-05, 1.3429197623334e-05
114,886.75,0.300,-11.754,4.8478380049997e+01,2.2813,73.8720,0.5905,12.6919,0.4331,0.0000,1.0101,0.1598,0.5643,0.0000,0.0000,2.2132,2.3394,4.0745,0.3232,1.7280,0.0000,0.0000,0.0000,0.0000,-7.9552778921785e+02,-6.5764471452023e+02,1.1887463707470e+02,2.1250090411344e+01,6.4221363075675e+01,6.4989810e-01,5.2279152e-02,1.6902806e-03,4.5852867e-03,8.1808095e+00,3.6730428e-02,7.2616762e-03,8.5651005e-03,3.6869660e+00,1.4584194e+00,2.5309619e-02,3.7267996e-06,6.1073438e-03,6.4906419e-01,6.1300628e-01,5.0934777e-01,5.0934777e-01,5.0934777e-01,6.3193608e-02,7.5368,5.1519412996037e+01,2.4900,-8.2782264895420e+02,-6.9529158704429e+02,1.1426044799344e+02,2.0690547132403e+01,6.1880945559549e+01,-1.6233504381720e+03,-1.3529363015645e+03, 2.3313508506814e+02, 4.1940637543747e+01, 1.2610230863522e+02, 4.1450513492462e-03,-6.5008608895174e-03, 9.8831386264040e-05, 1.5500147995453e-04, 1.7079248229030e-03,-2.7707022010577e-04, 8.0372590885131e-05, 1.3038543118756e-05
115,886.75,0.300,-11.754,4.8530182068948e+01,2.2813,73.8720,0.5905,12.6919,0.4331,0.0000,1.0101,0.1598,0.5643,0.0000,0.0000,2.2132,2.3394,4.0745,0.3232,1.7280,0.0000,0.0000,0.0000,0.0000,-7.9637785775482e+02,-6.5834744682935e+02,1.1900166166166e+02,2.1272797390925e+01,6.4289987403962e+01,6.4989810e-01,5.2279152e-02,1.6902806e-03,4.5852867e-03,8.1808095e+00,3.6730428e-02,7.2616762e-03,8.5651005e-03,3.6869660e+00,1.4584194e+00,2.5309619e-02,3.7267996e-06,6.1073438e-03,6.4906419e-01,6.1300628e-01,5.0934777e-01,5.0934777e-01,5.0934777e-01,6.3193608e-02,7.5368,5.1469817931025e+01,2.7219,-8.2620071122065e+02,-6.9480844486495e+02,1.1327864577801e+02,1.8909357494925e+01,6.1664850726929e+01,-1.6225785689755e+03,-1.3531558916943e+03, 2.3228030743967e+02, 4.0182154885850e+01, 1.2595483813089e+02, 2.2614444488006e-03,-3.0717143613380e-04, 5.6279820114798e-05, 7.6444739463679e-06, 1.7097498416840e-03,-2.7736628603805e-04, 8.0372590885175e-05, 1.3038543118752e-05
116,886.74,0.300,-11.754,4.8528865021561e+01,2.2813,73.8723,0.5905,12.6917,0.4331,0.0000,1.0100,0.1598,0.5642,0.0000,0.0000,2.2132,2.3393,4.0746,0.3232,1.7281,0.0000,0.0000,0.0000,0.0000,-7.9635557280055e+02,-6.5833092873931e+02,1.1899785516897e+02,2.1272257449321e+01,6.4288118974615e+01,6.4990158e-01,5.2280413e-02,1.6901409e-03,4.5850644e-03,8.1809158e+00,3.6728006e-02,7.2619564e-03,8.5645539e-03,3.6870011e+00,1.4584189e+00,2.5308734e-02,3.7261475e-06,6.1071157e-03,6.4910704e-01,6.1299839e-01,5.0933795e-01,5.0933795e-01,5.0933795e-01,6.3198321e-02,7.5369,5.1471133967656e+01,2.7219,-8.2622034122923e+02,-6.9482669070909e+02,1.1328094849338e+02,1.8909837444350e+01,6.1666355711694e+01,-1.6225759140298e+03,-1.3531576194484e+03, 2.3227880366234e+02, 4.0182094893670e+01, 1.2595447468631e+02, 2.2614246604465e-03,-3.0716768399401e-04, 5.6279411674048e-05, 7.6443919812253e-06, 1.7097162769174e-03,-2.7736173033880e-04, 8.0373053071150e-05, 1.3038659907139e-05
117,888.26,0.250,-11.731,4.7345908423944e+01,2.2876,74.2534,0.6100,12.5555,0.4271,0.0000,1.0000,0.1638,0.5509,0.0000,0.0000,2.2029,2.2163,4.1410,0.3312,1.5479,0.0000,0.0000,0.0000,0.0000,-7.7648230045933e+02,-6.4247372753937e+02,1.1538401764555e+02,2.0696955859902e+01,6.2535321873369e+01,6.6052747e-01,5.2823514e-02,1.6713286e-03,4.6530964e-03,8.4117251e+00,3.7601888e-02,7.7571872e-03,8.4152083e-03,3.8042743e+00,1.4935437e+00,2.5335994e-02,3.6412449e-06,6.1087625e-03,6.8078971e-01,6.0980971e-01,5.1538750e-01,5.1538750e-01,5.1538750e-01,5.3454036e-02,7.7303,5.2651546835481e+01,2.4462,-8.4661130098880e+02,-7.1084780206458e+02,1.1689504346001e+02,2.1523982676673e+01,6.3259677588118e+01,-1.6230936014481e+03,-1.3533215296039e+03, 2.3227906110556e+02, 4.2220938536574e+01, 1.2579499946149e+02, 4.3584985676217e-03,-9.3363126962252e-03, 1.0323073618665e-04, 2.2112991846776e-04, 1.5616612524216e-03,-2.6107170768523e-04, 7.5453668790354e-05, 1.2614014807416e-05
118,888.26,0.250,-11.731,4.7397227131740e+01,2.2876,74.2534,0.6100,12.5555,0.4271,0.0000,1.0000,0.1638,0.5509,0.0000,0.0000,2.2029,2.2163,4.1410,0.3312,1.5479,0.0000,0.0000,0.0000,0.0000,-7.7732393745848e+02,-6.4317011129436e+02,1.1550908354634e+02,2.0719389499162e+01,6.2603104539647e+01,6.6052747e-01,5.2823514e-02,1.6713286e-03,4.6530964e-03,8.4117251e+00,3.7601888e-02,7.7571872e-03,8.4152083e-03,3.8042743e+00,1.4935437e+00,2.5335994e-02,3.6412449e-06,6.1087625e-03,6.8078971e-01,6.0980971e-01,5.1538750e-01,5.1538750e-01,5.1538750e-01,5.3454036e-02,7.7303,5.2602772868226e+01,2.7194,-8.4498206209825e+02,-7.1038055481771e+02,1.1589454579485e+02,1.9343451560028e+01,6.3048093745722e+01,-1.6223059995567e+03,-1.3535506661121e+03, 2.3140362934119e+02, 4.0062841059190e+01, 1.2565119828537e+02, 2.1285654071404e-03,-2.9191528640136e-04, 5.3130665496127e-05, 7.2864349777410e-06, 1.5633539528082e-03,-2.6135468594301e-04, 7.5453668790359e-05, 1.2614014807414e-05
119,888.25,0.250,-11.732,4.7395692961958e+01,2.2876,74.2539,0.6100,12.5553,0.4271,0.0000,0.9999,0.1638,0.5509,0.0000,0.0000,2.2029,2.2161,4.1411,0.3313,1.5480,0.0000,0.0000,0.0000,0.0000,-7.7729796462420e+02,-6.4315089690456e+02,1.1550463785548e+02,2.0718761330389e+01,6.2600928502040e+01,6.6053191e-01,5.2825086e-02,1.6711609e-03,4.6528195e-03,8.4118714e+00,3.7598875e-02,7.7575580e-03,8.4145510e-03,3.8043246e+00,1.4935451e+00,2.5334934e-02,3.6404642e-06,6.1084812e-03,6.8084494e-01,6.0980038e-01,5.1537596e-01,5.1537596e-01,5.1537596e-01,5.3458923e-02,7.7305,5.2604305649943e+01,2.7194,-8.4500481654971e+02,-7.1040184707855e+02,1.1589718290026e+02,1.9344009902791e+01,6.3049840922992e+01,-1.6223027811739e+03,-1.3535527439831e+03, 2.3140182075573e+02, 4.0062771233180e+01, 1.2565076942503e+02, 2.1285428327823e-03,-2.9191104225883e-04, 5.3130194623668e-05, 7.2863417400611e-06, 1.5633154096960e-03,-2.6134950643838e-04, 7.5454096157913e-05, 1.2614147258652e-05
120,890.64,0.200,-11.693,4.5553534626490e+01,2.2950,74.5489,0.6360,12.4646,0.4205,0.0000,0.9887,0.1704,0.5389,0.0000,0.0000,2.1952,2.0835,4.2549,0.3447,1.3539,0.0000,0.0000,0.0000,0.0000,-7.4656094914554e+02,-6.1818100554994e+02,1.1031239642199e+02,1.9849160124493e+01,5.9994802124252e+01,6.7079488e-01,5.3532799e-02,1.6641258e-03,4.7484537e-03,8.6879329e+00,3.8579716e-02,8.4491668e-03,8.3177694e-03,3.9279607e+00,1.5317003e+00,2.5423672e-02,3.6021397e-06,6.2200068e-03,7.2262172e-01,6.0737726e-01,5.2297488e-01,5.2297488e-01,5.2297488e-01,4.3311556e-02,7.9282,5.4444240750655e+01,2.3593,-8.7646409272716e+02,-7.3553669849421e+02,1.2109398200325e+02,2.3076234025917e+01,6.5439879625492e+01,-1.6230250418727e+03,-1.3537177040441e+03, 2.3140637842524e+02, 4.2925394150411e+01, 1.2543468174974e+02, 4.9820293410597e-03,-1.5950949220158e-02, 1.1606251822878e-04, 3.7159703564435e-04, 1.3943301514240e-03,-2.4093021407183e-04, 7.0246304764473e-05, 1.2138055845221e-05
121,890.64,0.200,-11.693,4.5607883283834e+01,2.2950,74.5489,0.6360,12.4646,0.4205,0.0000,0.9887,0.1704,0.5389,0.0000,0.0000,2.1952,2.0835,4.2549,0.3447,1.3539,0.0000,0.0000,0.0000,0.0000,-7.4745165028528e+02,-6.1891854014351e+02,1.1044400707929e+02,1.9872841606316e+01,6.0066380256879e+01,6.7079488e-01,5.3532800e-02,1.6641258e-03,4.7484537e-03,8.6879329e+00,3.8579716e-02,8.4491668e-03,8.3177694e-03,3.9279607e+00,1.5317003e+00,2.5423672e-02,3.6021397e-06,6.2200068e-03,7.2262172e-01,6.0737726e-01,5.2297488e-01,5.2297488e-01,5.2297488e-01,4.3311556e-02,7.9282,5.4392116716123e+01,2.7152,-8.7467588006978e+02,-7.3504799598302e+02,1.1997735837508e+02,2.0032467842773e+01,6.5213814463232e+01,-1.6221275303551e+03,-1.3539665361265e+03, 2.3042136545437e+02, 3.9905309449088e+01, 1.2528019472011e+02, 1.9776005786278e-03,-2.7289060688411e-04, 4.9557329737057e-05, 6.8384535955613e-06, 1.3959936880149e-03,-2.4121766122080e-04, 7.0246304764549e-05, 1.2138055845226e-05
122,890.64,0.200,-11.693,4.5608873741056e+01,2.2950,74.5489,0.6360,12.4646,0.4205,0.0000,0.9887,0.1704,0.5389,0.0000,0.0000,2.1952,2.0835,4.2548,0.3446,1.3538,0.0000,0.0000,0.0000,0.0000,-7.4746809494590e+02,-6.1893173634444e+02,1.1044648422155e+02,1.9873258922134e+01,6.0067685878565e+01,6.7079657e-01,5.3532386e-02,1.6641564e-03,4.7485177e-03,8.6878831e+00,3.8580687e-02,8.4489661e-03,8.3178490e-03,3.9279654e+00,1.5317040e+00,2.5423928e-02,3.6022798e-06,6.2199586e-03,7.2260148e-01,6.0737857e-01,5.2297768e-01,5.2297768e-01,5.2297768e-01,4.3309538e-02,7.9282,5.4391125489156e+01,2.7152,-8.7466018559978e+02,-7.3503418753308e+02,1.1997539653513e+02,2.0032092209417e+01,6.5212662752834e+01,-1.6221282805457e+03,-1.3539659238775e+03, 2.3042188075668e+02, 3.9905351131551e+01, 1.2528034863140e+02, 1.9776088059646e-03,-2.7289363217823e-04, 4.9557484144051e-05, 6.8385222643102e-06, 1.3960074016542e-03,-2.4122123309915e-04, 7.0245519726984e-05, 1.2137980692764e-05
123,896.54,0.150,-11.592,4.0898562090539e+01,2.3055,74.3251,0.6859,12.6322,0.4114,0.0000,0.9713,0.1900,0.5373,0.0000,0.0000,2.2003,1.9264,4.6000,0.3843,1.1357,0.0000,0.0000,0.0000,0.0000,-6.6955363534467e+02,-5.5433248581404e+02,9.8505840268372e+01,1.7739628063062e+01,5.3773383956624e+01,6.7490341e-01,5.4611669e-02,1.7179411e-03,4.9623134e-03,9.1111516e+00,3.9691558e-02,9.9746550e-03,8.5439511e-03,4.0311538e+00,1.5700596e+00,2.5739455e-02,3.8301871e-06,6.9080335e-03,8.0439176e-01,6.0840080e-01,5.3552847e-01,5.3552847e-01,5.3552847e-01,3.2594187e-02,8.0622,5.9102283491779e+01,2.1721,-9.5415881914539e+02,-7.9985552301877e+02,1.3191827978676e+02,2.7210205238784e+01,7.1063557294009e+01,-1.6237124544901e+03,-1.3541880088328e+03, 2.3042412005513e+02, 4.4949833301846e+01, 1.2483694125063e+02, 6.8677443712258e-03,-3.6914072978932e-02, 1.5278687075673e-04, 8.2122825086020e-04, 1.1561612401302e-03,-2.0512293703419e-04, 6.5173927887339e-05, 1.1562978451690e-05
124,896.54,0.150,-11.592,4.0960878830006e+01,2.3055,74.3251,0.6859,12.6322,0.4114,0.0000,0.9713,0.1900,0.5373,0.0000,0.0000,2.2003,1.9264,4.6000,0.3843,1.1357,0.0000,0.0000,0.0000,0.0000,-6.7057382767713e+02,-5.5517711680673e+02,9.8655932654743e+01,1.7766657761020e+01,5.3855317936371e+01,6.7490341e-01,5.4611669e-02,1.7179411e-03,4.9623134e-03,9.1111516e+00,3.9691558e-02,9.9746550e-03,8.5439511e-03,4.0311538e+00,1.5700596e+00,2.5739455e-02,3.8301871e-06,6.9080335e-03,8.0439176e-01,6.0840080e-01,5.3552847e-01,5.3552847e-01,5.3552847e-01,3.2594187e-02,8.0622,5.9039121169962e+01,2.7042,-9.5187102739987e+02,-7.9929145835994e+02,1.3044461643797e+02,2.1832215331094e+01,7.0781044481364e+01,-1.6224448550770e+03,-1.3544685751667e+03, 2.2910054909271e+02, 3.9598873092114e+01, 1.2463636241773e+02, 1.7673556506329e-03,-2.3976054232553e-04, 4.4631463287394e-05, 6.0547314507614e-06, 1.1579228717130e-03,-2.0543548084904e-04, 6.5173927887184e-05, 1.1562978451679e-05
125,896.54,0.150,-11.592,4.0961730634979e+01,2.3055,74.3252,0.6859,12.6322,0.4114,0.0000,0.9714,0.1900,0.5374,0.0000,0.0000,2.2003,1.9264,4.5999,0.3843,1.1357,0.0000,0.0000,0.0000,0.0000,-6.7058796479774e+02,-5.5518846779743e+02,9.8658059247427e+01,1.7767016669008e+01,5.3856439673170e+01,6.7490495e-01,5.4611290e-02,1.7179692e-03,4.9623732e-03,9.1110962e+00,3.9692475e-02,9.9744197e-03,8.5440260e-03,4.0311563e+00,1.5700625e+00,2.5739690e-02,3.8303260e-06,6.9079830e-03,8.0437023e-01,6.0840199e-01,5.3553090e-01,5.3553090e-01,5.3553090e-01,3.2592697e-02,8.0622,5.9038268722947e+01,2.7042,-9.5185757338757e+02,-7.9927956203048e+02,1.3044294711512e+02,2.1831892110201e+01,7.0780056674293e+01,-1.6224455381853e+03,-1.3544680298279e+03, 2.2910100636254e+02, 3.9598908779210e+01, 1.2463649634746e+02, 1.7673626392256e-03,-2.3976310741940e-04, 4.4631599549367e-05, 6.0547907710347e-06, 1.1579345473461e-03,-2.0543851745273e-04, 6.5173268473705e-05, 1.1562915782653e-05
